ID_LAT_LON_YEAR_WEEK,emission
ID_-0.653_30.447_2022_10,33.22302
ID_-0.653_30.447_2022_11,25.500135
ID_-0.653_30.447_2022_12,25.313684
ID_-0.653_30.447_2022_13,26.791721
ID_-0.653_30.447_2022_14,34.16852
ID_-0.653_30.447_2022_15,36.596127
ID_-0.653_30.447_2022_16,19.730478
ID_-0.653_30.447_2022_17,13.2737255
ID_-0.653_30.447_2022_18,29.769201
ID_-0.653_30.447_2022_19,17.35209
ID_-0.653_30.447_2022_20,21.82916
ID_-0.653_30.447_2022_21,16.024807
ID_-0.653_30.447_2022_22,32.277718
ID_-0.653_30.447_2022_23,24.218569
ID_-0.653_30.447_2022_24,28.11412
ID_-0.653_30.447_2022_25,24.28826
ID_-0.653_30.447_2022_26,29.356243
ID_-0.653_30.447_2022_27,24.759827
ID_-0.653_30.447_2022_28,23.265657
ID_-0.653_30.447_2022_29,24.32852
ID_-0.653_30.447_2022_30,28.191803
ID_-0.653_30.447_2022_31,34.47187
ID_-0.653_30.447_2022_32,35.755116
ID_-0.653_30.447_2022_33,30.831844
ID_-0.653_30.447_2022_34,26.915726
ID_-0.653_30.447_2022_35,25.979147
ID_-0.653_30.447_2022_36,23.516361
ID_-0.653_30.447_2022_37,37.0321
ID_-0.653_30.447_2022_38,30.927715
ID_-0.653_30.447_2022_39,23.357647
ID_-0.653_30.447_2022_40,39.338074
ID_-0.653_30.447_2022_41,28.167904
ID_-0.653_30.447_2022_42,18.96328
ID_-0.653_30.447_2022_43,34.66898
ID_-0.653_30.447_2022_44,32.88269
ID_-0.653_30.447_2022_45,34.936577
ID_-0.653_30.447_2022_46,15.628709
ID_-0.653_30.447_2022_47,36.1179
ID_-0.653_30.447_2022_48,37.971706
ID_-0.659_30.341_2022_00,26.240042
ID_-0.659_30.341_2022_01,16.108616
ID_-0.659_30.341_2022_02,11.824127
ID_-0.659_30.341_2022_03,13.327472
ID_-0.659_30.341_2022_04,22.877193
ID_-0.659_30.341_2022_05,16.287254
ID_-0.659_30.341_2022_06,10.187724
ID_-0.659_30.341_2022_07,10.409003
ID_-0.659_30.341_2022_08,11.69871
ID_-0.659_30.341_2022_09,23.040876
ID_-0.659_30.341_2022_10,25.915112
ID_-0.659_30.341_2022_11,24.831537
ID_-0.659_30.341_2022_12,14.1904545
ID_-0.659_30.341_2022_13,23.98205
ID_-0.659_30.341_2022_14,19.82787
ID_-0.659_30.341_2022_15,28.175451
ID_-0.659_30.341_2022_16,11.990817
ID_-0.659_30.341_2022_17,15.492079
ID_-0.659_30.341_2022_18,11.616903
ID_-0.659_30.341_2022_19,14.755861
ID_-0.659_30.341_2022_20,17.839287
ID_-0.659_30.341_2022_21,16.749844
ID_-0.659_30.341_2022_22,31.841488
ID_-0.659_30.341_2022_23,16.308891
ID_-0.659_30.341_2022_24,20.658571
ID_-0.659_30.341_2022_25,15.668311
ID_-0.659_30.341_2022_26,24.118273
ID_-0.659_30.341_2022_27,20.059275
ID_-0.659_30.341_2022_28,17.263367
ID_-0.659_30.341_2022_29,21.098228
ID_-0.659_30.341_2022_30,24.772726
ID_-0.659_30.341_2022_31,23.269327
ID_-0.659_30.341_2022_32,25.583225
ID_-0.659_30.341_2022_33,14.102477
ID_-0.659_30.341_2022_34,14.5425205
ID_-0.659_30.341_2022_35,18.231098
ID_-0.659_30.341_2022_36,16.53663
ID_-0.659_30.341_2022_37,24.773859
ID_-0.659_30.341_2022_38,25.623577
ID_-0.659_30.341_2022_39,22.977873
ID_-0.659_30.341_2022_40,18.602013
ID_-0.659_30.341_2022_41,22.891874
ID_-0.659_30.341_2022_42,20.887321
ID_-0.659_30.341_2022_43,28.948994
ID_-0.659_30.341_2022_44,22.043497
ID_-0.659_30.341_2022_45,11.550268
ID_-0.659_30.341_2022_46,12.987145
ID_-0.659_30.341_2022_47,23.595758
ID_-0.659_30.341_2022_48,22.92758
ID_-0.667_30.433_2022_00,118.17906
ID_-0.667_30.433_2022_01,49.920193
ID_-0.667_30.433_2022_02,93.77223
ID_-0.667_30.433_2022_03,45.07978
ID_-0.667_30.433_2022_04,56.799328
ID_-0.667_30.433_2022_05,48.799698
ID_-0.667_30.433_2022_06,44.978935
ID_-0.667_30.433_2022_07,34.996967
ID_-0.667_30.433_2022_08,34.047
ID_-0.667_30.433_2022_09,90.70658
ID_-0.667_30.433_2022_10,93.65064
ID_-0.667_30.433_2022_11,79.94474
ID_-0.667_30.433_2022_12,61.338184
ID_-0.667_30.433_2022_13,92.7838
ID_-0.667_30.433_2022_14,91.15578
ID_-0.667_30.433_2022_15,69.93816
ID_-0.667_30.433_2022_16,62.593563
ID_-0.667_30.433_2022_17,47.24222
ID_-0.667_30.433_2022_18,35.9159
ID_-0.667_30.433_2022_19,66.61147
ID_-0.667_30.433_2022_20,67.63139
ID_-0.667_30.433_2022_21,44.431477
ID_-0.667_30.433_2022_22,84.83423
ID_-0.667_30.433_2022_23,74.19395
ID_-0.667_30.433_2022_24,67.48234
ID_-0.667_30.433_2022_25,76.03563
ID_-0.667_30.433_2022_26,75.749306
ID_-0.667_30.433_2022_27,46.59041
ID_-0.667_30.433_2022_28,42.683685
ID_-0.667_30.433_2022_29,74.55234
ID_-0.667_30.433_2022_30,57.42293
ID_-0.667_30.433_2022_31,72.840416
ID_-0.667_30.433_2022_32,57.150333
ID_-0.667_30.433_2022_33,78.57183
ID_-0.667_30.433_2022_34,55.21556
ID_-0.667_30.433_2022_35,89.68971
ID_-0.667_30.433_2022_36,77.263916
ID_-0.667_30.433_2022_37,82.94835
ID_-0.667_30.433_2022_38,73.48967
ID_-0.667_30.433_2022_39,100.096855
ID_-0.667_30.433_2022_40,106.79013
ID_-0.667_30.433_2022_41,93.701965
ID_-0.667_30.433_2022_42,34.931442
ID_-0.667_30.433_2022_43,92.50005
ID_-0.667_30.433_2022_44,81.71498
ID_-0.667_30.433_2022_45,58.09416
ID_-0.667_30.433_2022_46,37.87601
ID_-0.667_30.433_2022_47,61.068672
ID_-0.667_30.433_2022_48,95.16753
ID_-0.677_29.623_2022_00,0.80360323
ID_-0.677_29.623_2022_01,0.9079251
ID_-0.677_29.623_2022_02,1.5997902
ID_-0.677_29.623_2022_03,1.6620079
ID_-0.677_29.623_2022_04,1.4996955
ID_-0.677_29.623_2022_05,1.7111467
ID_-0.677_29.623_2022_06,0.9361921
ID_-0.677_29.623_2022_07,1.693017
ID_-0.677_29.623_2022_08,1.0793432
ID_-0.677_29.623_2022_09,2.5363343
ID_-0.677_29.623_2022_10,1.0131258
ID_-0.677_29.623_2022_11,1.28387
ID_-0.677_29.623_2022_12,0.79529375
ID_-0.677_29.623_2022_13,0.6963242
ID_-0.677_29.623_2022_14,0.8393179
ID_-0.677_29.623_2022_15,1.3707237
ID_-0.677_29.623_2022_16,0.9061114
ID_-0.677_29.623_2022_17,1.0192834
ID_-0.677_29.623_2022_18,0.7270217
ID_-0.677_29.623_2022_19,0.615381
ID_-0.677_29.623_2022_20,0.88025683
ID_-0.677_29.623_2022_21,0.75738984
ID_-0.677_29.623_2022_22,1.0057718
ID_-0.677_29.623_2022_23,1.3266777
ID_-0.677_29.623_2022_24,1.0456225
ID_-0.677_29.623_2022_25,0.87958306
ID_-0.677_29.623_2022_26,1.3043171
ID_-0.677_29.623_2022_27,0.84588325
ID_-0.677_29.623_2022_28,0.5997858
ID_-0.677_29.623_2022_29,0.857833
ID_-0.677_29.623_2022_30,1.108242
ID_-0.677_29.623_2022_31,1.4732666
ID_-0.677_29.623_2022_32,0.62384033
ID_-0.677_29.623_2022_33,0.82111096
ID_-0.677_29.623_2022_34,1.1140687
ID_-0.677_29.623_2022_35,0.7967839
ID_-0.677_29.623_2022_36,0.8058111
